"codigo_ibge","safra_soja","latitude","longitude","area_total","n_sinistros","n_apolices","sum_indenizacao_total","sum_total_premios","tipo_solo","awc_ana","area_total_irrigada_fertigada_percentual","X","PC_Prec_1","PC_Prec_2","PC_Prec_3","PC_Prec_4","PC_Temp_1","PC_Temp_2"
3525854,3,-23.0884,-47.7868,0,0,0,0,NA,"PVAd",0.121702181066743,0.0625613634579841,21084,0.378988628157258,2.09640462110431,-0.408737553543681,-0.529454208178366,1.59042343434763,0.824895371860243
3525854,4,-23.0884,-47.7868,0,0,0,0,NA,"PVAd",0.121702181066743,0.0625613634579841,21085,0.0106183455729828,0.0159964638481258,-0.0016398659299976,0.0072561069315155,0.288064785740515,-0.0297812852054214
3525854,5,-23.0884,-47.7868,10.1,0,1,0,1316.26,"PVAd",0.121702181066743,0.0625613634579841,21086,0.0172830725312245,0.0111209916384631,-0.000429819945386214,0.00515518034742107,0.519031924913996,0.604721248068176
3525854,6,-23.0884,-47.7868,31.82,0,2,0,8527.93,"PVAd",0.121702181066743,0.0625613634579841,21087,0.0192124520074787,0.0255022808488805,0.000671719827285448,0.000627090837061492,0.605461340147492,0.534461589473123
4112900,2,-23.4357,-50.2496,1372.54,0,15,0,182654.83,"PVd",0.138091617405221,0,21131,-1.15062022088452,1.35917483839931,-0.116704536347212,-0.3857395643586,0.721787099838375,-0.617608403470864
4112900,4,-23.4357,-50.2496,2751.02,0,19,0,449466.45,"PVd",0.138091617405221,0,21133,-0.185967768071953,2.14666458845869,-0.176689251174542,1.1445155328084,0.309606240616482,-0.636671424896496
4112900,5,-23.4357,-50.2496,3572.61,0,33,0,676082.27,"PVd",0.138091617405221,0,21134,0.0127925698157866,0.0123021365453527,0.00194923184175103,0.000424373365467342,0.193993380589076,0.293016514070502
3526001,3,-21.5103,-51.4342,0,0,0,0,NA,"PVAe",0.0626206440368543,0.210029474286198,21148,0.321477357013753,0.772944902804531,0.231420197765404,-0.318926987101955,-2.36579992841081,-0.554815397852179
4209177,2,-26.395,-52.7298,13.5,0,1,0,1890.07,"LBd",0.133015631370034,0.0014215729157554,21163,-1.84106781697229,-2.08408623501057,-0.798499424635981,0.507642981859935,4.80611929847963,-0.354069672598074
4209177,4,-26.395,-52.7298,37,0,2,0,6054.37,"LBd",0.133015631370034,0.0014215729157554,21165,-2.12086160790616,-1.54963011646762,1.14390202849365,1.04218759991558,4.25223825589083,0.180130423292566
4209177,6,-26.395,-52.7298,412.19,24,28,587076.636369325,168382.08,"LBd",0.133015631370034,0.0014215729157554,21167,-2.75339959387102,0.345802118867072,0.786090621212976,-1.89849761678724,4.23818465072596,0.613136314378374
4112959,4,-24.4209,-52.8413,9006.73,0,113,0,1624052.7,"LVdf",0.106202420493191,0.0001693174250206,21197,-0.844332856990497,0.583596044374933,-0.12702184782359,1.87652840518899,1.61864158338276,-0.546286212584371
4112959,6,-24.4209,-52.8413,11970.02,60,256,4189657.51451392,3855080.08,"LVdf",0.106202420493191,0.0001693174250206,21199,-0.875736909762553,0.739033257136539,0.819411185791729,-1.98179695023758,1.93177121230269,0.426599035148096
5105200,3,-16.0633,-54.8859,715,0,2,0,48832.82,"PVe",0.111883836059427,8.29221051565766e-05,21268,4.3939921048603,-3.2235296640931,0.624662436019065,-0.70048461191105,-3.13886367275518,0.264647154776783
5212204,1,-15.8659,-50.8668,780.48,0,4,0,72591.65,"LVd",0.0716666319510149,0.0354229154048565,21282,2.16726131113682,0.0547302898000349,-1.79066455008714,-1.5216681399521,-5.46613871476742,0.0647940487877995
5212204,3,-15.8659,-50.8668,1939.5,0,6,0,176064.13,"LVd",0.0716666319510149,0.0354229154048565,21284,3.14563451741877,-1.0124567973748,0.638849989760268,-0.104986090893547,-5.15613751386777,0.202014548215498
4113007,4,-23.6219,-52.4693,5983.04,0,117,0,895682.34,"NVe",0.0974940648151792,0.140682971809779,21293,-0.604559084239718,1.22077403038351,-0.245968639341178,1.47312383263817,-0.304321598195233,-1.28740909400295
5212204,5,-15.8659,-50.8668,3103.77,1,8,51338.5959492011,300484.19,"LVd",0.0716666319510149,0.0354229154048565,21286,2.76399665815748,-1.32053644486643,0.0321128080425672,-0.552658171676599,-5.55947447779298,0.0205769098890489
5212204,6,-15.8659,-50.8668,3323.2,0,9,0,578236.83,"LVd",0.0716666319510149,0.0354229154048565,21287,0.0299268567001819,-0.00502420392746165,-0.0036721483447602,0.00518399544482971,-1.8419514632501,-0.66010354943703
4113007,6,-23.6219,-52.4693,7448.41,23,154,2814743.2651878,2185268.92,"NVe",0.0974940648151792,0.140682971809779,21295,-0.680295096749831,1.54962227621296,0.50452208211194,-1.15146255655886,-0.00298152826504528,-0.316183913931626
5005152,1,-22.8596,-54.6061,2626.06,0,13,0,381170.31,"LVd",0.0835048073453949,0.0118201331727925,21322,-0.898187444329759,-2.88546697674998,3.27766729175574,0.229730525591339,-2.20371056222921,-1.17131414785276
5005152,4,-22.8596,-54.6061,2337.49,3,18,259697.756877098,371742.61,"LVd",0.0835048073453949,0.0118201331727925,21325,-1.02793041875986,-0.644843583276599,1.34774823492925,1.96557162106872,-1.97252747096027,-1.49444026786923
5005152,6,-22.8596,-54.6061,6647.85,26,49,7783542.22224935,2381658.48,"LVd",0.0835048073453949,0.0118201331727925,21327,-1.3494153531276,0.753378169364729,0.163639802640034,-0.584710833191636,-2.01725727399374,-0.53879166993076
4113106,1,-23.8188,-51.6687,3327.36,0,105,0,460005.9,"NVe",0.127038914144747,0.00046559992550401,21338,-0.0153100327162416,-0.0167156272056784,0.029488734876197,0.00270257711154276,-0.0614275429481432,-0.30007571971021
4113106,4,-23.8188,-51.6687,1640.87,0,35,0,240876.5,"NVe",0.127038914144747,0.00046559992550401,21341,-0.477792331383846,1.51729216602533,-0.469126384636612,1.78859920296416,-0.0293058213241948,-1.07591281559157
4113106,5,-23.8188,-51.6687,5080.09,0,169,0,952326.3,"NVe",0.127038914144747,0.00046559992550401,21342,0.00464534940585807,0.00886179672606665,-0.00106727147936719,-0.00514197799627733,0.0274784268853574,0.0715527161431087
4209201,5,-27.2579,-51.5577,40.5,0,2,0,9639.95,"CXve",0.133571228930098,0,21358,-2.4075204789025,-0.859510275386756,-0.590522774295954,-0.314038428014344,4.16491317152323,0.974026742960376
4209201,6,-27.2579,-51.5577,5.93,0,1,0,2060.8,"CXve",0.133571228930098,0,21359,-0.0475910570843947,-0.00312926329313497,0.0195100347078432,-0.0086320398407955,1.65072376831192,1.03269660460727
3137106,2,-18.1759,-46.8063,97,0,1,0,9513.26,"LVd",0.110430668202886,0.0178768479257478,21387,1.74311541802595,1.74387151897415,0.661378463671182,0.318942222359302,-1.55521352615986,0.642208989771161
3137106,5,-18.1759,-46.8063,1847.34,0,9,0,211169.17,"LVd",0.110430668202886,0.0178768479257478,21390,3.36008795486856,-0.71847712823864,-0.263155770369243,-0.954062094554341,-1.54159669094893,1.00241441277728
4209300,1,-27.815,-50.3259,200,0,1,0,31430.22,"CHd",0.134117458042883,0.00161127666188971,21402,-0.0429157967936537,-0.0233913876117896,0.0293514227557664,0.00711375999256121,2.34991365462732,1.33167722385596
2105708,4,-4.56974,-45.1319,0,0,0,0,NA,"PVAe",0.120110945766394,3.22465181821993e-05,21413,1.42951098359881,-0.826382144097723,-2.23756572272801,-0.293034570167551,-5.8798054028478,0.17689112873003
2105708,5,-4.56974,-45.1319,0,0,0,0,NA,"PVAe",0.120110945766394,3.22465181821993e-05,21414,0.0240093728978242,-0.00960600197944295,-0.0302313987010628,-0.00537334979927643,-2.1320146815829,-0.818078298748985
4311239,3,-29.4939,-53.017,0,0,0,0,NA,"PVd",0.16118667871549,0,21460,-3.43468458867329,-1.35680999724364,-1.60533006741531,-0.311357992192923,2.41084516179013,-0.430891679436329
4311239,4,-29.4939,-53.017,0,0,0,0,NA,"PVd",0.16118667871549,0,21461,-0.0431687880591742,-0.0149983121664612,0.0144449357216457,0.00378610305333224,0.686724230604646,-0.258168050980664
1711902,2,-10.7906,-49.6199,220,0,1,0,45039.54,"FFc",0.124791170412582,0.0464074828450012,21483,1.84720777548497,0.394097808480162,0.0407347045857232,0.836470909229946,-6.28507916785237,0.418859040871941
1711902,3,-10.7906,-49.6199,0,0,0,0,NA,"FFc",0.124791170412582,0.0464074828450012,21484,0.0361450657674299,0.00148104199221268,-0.000284157747368484,0.00521349882623866,-1.96551363301427,-0.43983753953556
1711902,4,-10.7906,-49.6199,0,0,0,0,NA,"FFc",0.124791170412582,0.0464074828450012,21485,0.027486577551723,-0.0153223202998606,-0.013938941580286,0.000457703597114791,-2.04430043816195,-0.768214811201466
1711902,6,-10.7906,-49.6199,115,0,1,0,29528.1,"FFc",0.124791170412582,0.0464074828450012,21487,2.52718065776171,-1.43963742886125,-0.384195726594997,0.641333726244366,-5.99712476367713,0.323288157996913
3137205,6,-20.0237,-45.5401,0,0,0,0,NA,"LVd",0.1214733108637,0.134273996858009,21495,1.85160344274486,1.44944809461789,0.640021242931242,-0.278085710243963,0.923481579892542,0.827770434116126
4311270,1,-28.5676,-52.8618,657,0,16,0,111681.12,"LVdf",0.118131532,0,21610,-4.18108670028882,-2.78103991149763,3.10484001801115,-0.0258615761961637,2.4625805025673,-0.907380917726837
4311270,2,-28.5676,-52.8618,360.06,0,8,0,67743.16,"LVdf",0.118131532,0,21611,-0.0233719002187915,-0.0157756382071818,-0.00488585706328381,0.00125315934229,0.980532229853845,-0.17775434697862
4311270,5,-28.5676,-52.8618,2951.12,0,105,0,897148.92,"LVdf",0.118131532,0,21614,-3.08203814734985,-1.30139431121928,-0.723843131186371,-0.815262050685309,2.56763972794544,-0.320809143402115
4311270,6,-28.5676,-52.8618,2586.15,3,90,248283.045016552,1265195.07,"LVdf",0.118131532,0,21615,-0.0562485648826732,-0.0066753314947539,0.0306550532431465,-0.0130021996828913,0.911063355158632,0.272461734641805
3137502,1,-18.7715,-46.4012,29,0,1,0,4457.24,"LVd",0.110939347647492,0.0242074739012237,21626,0.0253309563135559,0.00812247270869578,-0.00408780706367396,-0.00763205135934231,-0.165260461597225,0.3668927033382
3137502,2,-18.7715,-46.4012,0,0,0,0,NA,"LVd",0.110939347647492,0.0242074739012237,21627,0.022430915309775,0.0162397252204854,0.00517382694329077,0.00668038562769498,-0.196492430590853,0.252314186205913
3137502,4,-18.7715,-46.4012,0,0,0,0,NA,"LVd",0.110939347647492,0.0242074739012237,21629,1.90235751456909,0.370587303917871,0.650749438654389,1.61683398499881,-0.553886615774443,0.52869941640344
3137536,1,-17.8323,-46.5165,0,0,0,0,NA,"LVd",0.121837824939205,0.0627756256291505,21634,0.0288774733693692,0.00978047620605468,-0.00677309160864775,-0.0121747164672723,-0.846798472781026,-0.127091226053624
3137536,2,-17.8323,-46.5165,0,0,0,0,NA,"LVd",0.121837824939205,0.0627756256291505,21635,0.0245262772234741,0.017197968412574,0.00488192505960014,0.0062781954247804,-0.88743458916907,-0.24163089254619
3137536,4,-17.8323,-46.5165,130,0,1,0,23780.14,"LVd",0.121837824939205,0.0627756256291505,21637,2.02009453752138,0.41550608307035,0.627934156444656,1.10640958027536,-2.28228081046801,-0.0576182510163326
3137536,5,-17.8323,-46.5165,130,0,1,0,24254.89,"LVd",0.121837824939205,0.0627756256291505,21638,0.0293583717933322,0.00519110168756885,-0.00310897851847712,-0.00363782228140417,-0.823919560184929,-0.0474935248168448
3137536,6,-17.8323,-46.5165,755.26,0,5,0,160164.82,"LVd",0.121837824939205,0.0627756256291505,21639,0.0288872196444358,0.00482510713076777,-0.00433622383413012,0.0124458823851532,-0.656069830288792,-0.00536433346830568
4311304,1,-28.2093,-51.5248,5917.98,0,68,0,876138.92,"LBd",0.122899064672013,0.00053958532867491,21706,-0.0601443116958648,-0.0292664047172928,0.0352085865458565,0.00451968349057472,1.53824812460118,0.624990299515999
4311304,2,-28.2093,-51.5248,6130.35,0,75,0,933702.14,"LBd",0.122899064672013,0.00053958532867491,21707,-0.0222577549347352,-0.0155256449521122,-0.00282999089509552,0.000850075798918888,1.70818560865874,0.513693501177283
4311304,3,-28.2093,-51.5248,3759.96,0,44,0,676677.11,"LBd",0.122899064672013,0.00053958532867491,21708,-0.0380563764106453,-0.0149317217732528,-0.0113594134305293,-0.00571835362351668,1.7174478648497,1.04671210982561
4311304,4,-28.2093,-51.5248,3683.83,32,53,3553981.31049026,728374.1,"LBd",0.122899064672013,0.00053958532867491,21709,-0.033415256012325,-0.00969443310956013,0.0154272018062349,0.00687545953266677,1.52849527793311,0.581390826812314
4311304,5,-28.2093,-51.5248,17789.78,31,315,3523838.88015812,4908916.95,"LBd",0.122899064672013,0.00053958532867491,21710,-0.0303580676491912,-0.0157618797295828,-0.00274746704722797,-0.00555983617343131,1.59943353912913,0.918873137503712
4311254,2,-29.2348,-52.7997,870,0,6,0,113866.13,"PVd",0.131318684544099,0,21715,-1.60920816171294,-0.770177735373866,-1.0678251293852,0.432233803411769,3.63645030411898,-1.23294023219229
4311254,5,-29.2348,-52.7997,2651.56,1,47,3326.17778491911,635353.75,"PVd",0.131318684544099,0,21718,-2.7258520686006,-0.804098564632561,-0.606686785965289,-0.548379367159703,2.9094805322423,-0.311626367626087
5005251,1,-22.5448,-55.1502,21483.96,0,129,0,3043824.45,"LVdf",0.084425556,0.0104909549879836,21746,-0.755604751357372,-2.95261953903975,3.01084220948569,-0.211139373805533,-1.21851049865752,-1.01541545095667
5005251,2,-22.5448,-55.1502,19451.89,0,128,0,2394047.15,"LVdf",0.084425556,0.0104909549879836,21747,-0.0152915984633681,-0.00291543869712905,-0.00415272252614196,-0.00202836340958471,-0.040655602391504,-0.399485358166333
5005251,5,-22.5448,-55.1502,23892.78,0,200,0,5205609.46,"LVdf",0.084425556,0.0104909549879836,21750,1.05594535929955,-0.669820359130459,-1.18002950735373,-0.928658899030985,-0.515633538508355,-0.0906472286695923
4311429,1,-27.6913,-53.1818,90,0,1,0,14414.38,"CXve",0.129091370374387,0.00014717353231194,21786,-0.0484169600458163,-0.0269126543840424,0.0314322092286257,-0.00754807778216049,0.36162341842371,-0.446399425396491
4311429,5,-27.6913,-53.1818,375.3,1,8,35628.125337146,86310.31,"CXve",0.129091370374387,0.00014717353231194,21790,-2.41870977741885,-1.33142412386487,-1.14268790380776,-1.12006778780307,1.5401856185786,-0.76621442269465
4209458,6,-26.8576,-52.5648,359.21,4,13,140459.445294933,137812,"LBd",0.135992489575304,0.00397869865948461,21799,-2.90188783008891,0.629359076715506,1.02777917641673,-2.37577965128148,2.59693130034078,-0.198099845100209
4113205,1,-25.7671,-49.7168,4336.88,0,49,0,542569.02,"CXbd",0.137301810602693,0.00641877031834522,21906,-0.0202486561215337,-0.0148228716552696,0.0246239100571397,0.00801156498890718,1.92362434156472,1.15322246928063
4113205,2,-25.7671,-49.7168,2727.63,0,44,0,334670.06,"CXbd",0.137301810602693,0.00641877031834522,21907,-0.0251741062705001,0.000798158058609808,-0.00469156399123299,-0.0032973631035491,1.96361079443926,0.932297583645678
4113254,1,-24.8862,-52.47,502.56,0,5,0,65314.12,"RLe",0.148172634463506,0,21938,-1.73730056774843,-2.41938005091538,2.87766986088838,0.727279054171242,2.41451238287327,0.0937362976739214
4113254,6,-24.8862,-52.47,1207.83,6,17,470922.610549137,353297.11,"RLe",0.148172634463506,0,21943,-1.16567091968353,0.741346627436317,0.913453647920303,-1.90477731442404,2.77381748865347,0.64124914749142
3526407,1,-23.0506,-47.8375,78,0,3,0,10438.48,"LVd",0.127832102855716,0.0415482012592341,21954,0.0127882315900914,0.00759294108080937,0.00495196117750932,0.00454444353919654,0.36229911201268,0.240128016943953
3526407,2,-23.0506,-47.8375,0,0,0,0,NA,"LVd",0.127832102855716,0.0415482012592341,21955,0.00711889351881975,0.0189129384088516,-0.00352339047873037,-0.00404443472172443,0.363483735019583,-0.0257830878272355
3526407,3,-23.0506,-47.8375,79.02,0,1,0,8456.97,"LVd",0.127832102855716,0.0415482012592341,21956,0.0118439404346626,0.0174599730261721,-0.00486184480937331,-0.00312974355584184,0.664481246460875,0.603341925862329
3526407,5,-23.0506,-47.8375,163.93,0,8,0,20685.48,"LVd",0.127832102855716,0.0415482012592341,21958,1.35615078966749,1.23332653059754,-0.166992237501569,0.736760068071921,1.1585315461695,0.903062859865187
4113304,2,-25.4077,-52.4109,1994.43,0,21,0,210514.36,"LBd",0.131919372417611,0.00178123998052511,21971,-3.26716328454957,-0.479587165313947,-0.712348977636417,-0.246276487419737,4.00973189888085,0.0436948622400885
4113304,3,-25.4077,-52.4109,1713.81,0,25,0,212262.8,"LBd",0.131919372417611,0.00178123998052511,21972,-0.0235367232934831,-0.0110318575832215,-0.00580805465767177,-0.0112989816568191,1.60118309936593,1.08801395418056
4113304,4,-25.4077,-52.4109,1797.81,0,29,0,258472.05,"LBd",0.131919372417611,0.00178123998052511,21973,-0.00995691573185546,0.00435265273609146,0.000240310946104989,0.0150226888250431,1.25489102878471,0.463212406894845
4113304,5,-25.4077,-52.4109,6705.42,2,145,262713.262368322,1129106.05,"LBd",0.131919372417611,0.00178123998052511,21974,-0.0124841202298329,-0.000961155391317727,0.000977354683340148,-0.00708789278925108,1.44488374587362,1.02765297067791
4113304,6,-25.4077,-52.4109,7020.7,66,214,2104916.61158941,1923573.03,"LBd",0.131919372417611,0.00178123998052511,21975,-0.0301371398427885,0.00310687127289449,0.0040454188565226,-0.012032397951998,1.52140314643378,0.978200664343106
4209508,3,-27.2173,-49.7331,0,0,0,0,NA,"CXbd",0.134264347,0.0131671813747117,21996,-1.68151530159118,0.0962461365020007,-0.212461201180298,-1.17709148933491,3.61074330662309,0.741085046948127
3526506,1,-21.1639,-51.0412,1071.02,0,9,0,155084.33,"PVAe",0.0646089166648192,0.0581445979516978,22026,0.00961895232062816,0.000904078653584973,0.0131718242554121,0.000744011473124139,-1.37670278504195,-1.05125476540415
3526506,3,-21.1639,-51.0412,338,1,4,86259.3863297439,47124.36,"PVAe",0.0646089166648192,0.0581445979516978,22028,0.483595884224039,0.684693532694445,0.0575956526568167,-1.01627218639055,-2.84229021346137,-0.604917145971254
3526506,4,-21.1639,-51.0412,420,2,4,367169.333610333,45008,"PVAe",0.0646089166648192,0.0581445979516978,22029,0.0098519475421343,0.0157581943958919,0.000750475629500667,0.00802202775823372,-1.42385100905691,-1.23726573242376
3526506,5,-21.1639,-51.0412,1845.5,3,18,216064.797984351,285143.83,"PVAe",0.0646089166648192,0.0581445979516978,22030,0.0144326687460881,0.0123716108216635,0.00165607526674573,0.00112007340767434,-1.26445513895735,-0.709781273342916
3526506,6,-21.1639,-51.0412,633.24,0,6,0,154186.81,"PVAe",0.0646089166648192,0.0581445979516978,22031,0.0115991915811055,0.0206153879577461,-0.00137690583165475,-0.00080243877243058,-1.20718332672588,-0.791127100827171
3138203,1,-21.248,-45.0009,236,0,1,0,34185.24,"LVd",0.116524078,0.00237763177089965,22034,2.04497125449344,-0.634554769566856,0.56529608767213,-0.74373485535724,1.1743614733393,0.682624183401913
3138203,2,-21.248,-45.0009,0,0,0,0,NA,"LVd",0.116524078,0.00237763177089965,22035,0.0117059013109907,0.0112230062723784,0.00265128896049451,0.000511857857844209,0.529464244021831,0.404083747857874
3138203,5,-21.248,-45.0009,72,0,1,0,10478.26,"LVd",0.116524078,0.00237763177089965,22038,2.95380248480228,-1.28880240844628,0.00296583264079664,0.0464430596024814,1.39317388844917,1.09695733209569
4311502,1,-30.8071,-53.8931,1711.94,0,12,0,192858.07,"RLe",0.124128296323282,0.0181184781517965,22050,-4.61292781358177,-1.3099260922008,2.18713725056902,-0.021143144254601,3.03175707211321,-1.16637169887239
4311502,2,-30.8071,-53.8931,3714.8,6,21,997441.242161602,499422.24,"RLe",0.124128296323282,0.0181184781517965,22051,-0.0105810049019912,-0.0130093347820001,-0.0113020718638998,-0.000244285591247898,1.20047672509297,-0.160542969545793
4311502,3,-30.8071,-53.8931,3474.66,10,29,494204.459477182,517110.41,"RLe",0.124128296323282,0.0181184781517965,22052,-0.0398433735615102,-0.0152135731401935,-0.0184312918737671,-0.00189860567414065,0.992577435357782,0.0738472339531297
